campaign,campaign_date,site_id,date_collected,date_received,job_id,report_file,lab_sample_id,analyte_std,result_text,result_value,detect_flag,rl,unit,qualifier,dil_fac
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,"1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)",<2.9,,0,2.9,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,3-Perfluoropentylpropanoic acid (5:3 FTCA),<7.2,,0,7.2,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,"1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)",<2.9,,0,2.9,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,3-Perfluoroheptylpropanoic acid (7:3 FTCA),<7.2,,0,7.2,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,"1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)",<2.9,,0,2.9,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Hexafluoropropylene Oxide Dimer Acid (HFPO-DA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,N-ethylperfluorooctane sulfonamide (NEtFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,N-ethylperfluorooctanesulfonamidoac etic acid (NEtFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE),<7.2,,0,7.2,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,"Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,N-methylperfluorooctane sulfonamide (NMeFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,N-methylperfluorooctanesulfonamidoa cetic acid (NMeFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,N-methylperfluorooctane sulfonamidoethanol (NMeFOSE),<7.2,,0,7.2,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorobutanoic acid (PFBA),2.9,2.9,1,2.9,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorobutanesulfonic acid (PFBS),13,13.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorodecanoic acid (PFDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorodecanesulfonic acid (PFDS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorododecanoic acid (PFDoA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorododecanesulfonic acid (PFDoS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluoroheptanoic acid (PFHpA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluoroheptanesulfonic acid (PFHpS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorohexanoic acid (PFHxA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorohexanesulfonic acid (PFHxS),14,14.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluoro-4-methoxybutanoic acid (PFMBA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluoro-3-methoxypropanoic acid (PFMPA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorononanoic acid (PFNA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorononanesulfonic acid (PFNS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorooctanoic acid (PFOA),1.8,1.8,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorooctanesulfonic acid (PFOS),16,16.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorooctanesulfonamide (PFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluoropentanoic acid (PFPeA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluoropentanesulfonic acid (PFPeS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorotetradecanoic acid (PFTeDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluorotridecanoic acid (PFTrDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,Perfluoroundecanoic acid (PFUnA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,3-Perfluoropropylpropanoic acid (3:3 FTCA),<2.7,,0,2.7,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,"1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)",<2.7,,0,2.7,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,3-Perfluoropentylpropanoic acid (5:3 FTCA),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,"1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)",58,58.0,1,2.7,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,3-Perfluoroheptylpropanoic acid (7:3 FTCA),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,"1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)",<14,,0,14.0,ng/L,I G,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Hexafluoropropylene Oxide Dimer Acid (HFPO-DA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,N-ethylperfluorooctane sulfonamide (NEtFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,N-ethylperfluorooctanesulfonamidoac etic acid (NEtFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,"Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,N-methylperfluorooctane sulfonamide (NMeFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,N-methylperfluorooctanesulfonamidoa cetic acid (NMeFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,N-methylperfluorooctane sulfonamidoethanol (NMeFOSE),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorobutanoic acid (PFBA),28,28.0,1,2.7,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorobutanesulfonic acid (PFBS),17,17.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorodecanoic acid (PFDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorodecanesulfonic acid (PFDS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorododecanoic acid (PFDoA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorododecanesulfonic acid (PFDoS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluoroheptanoic acid (PFHpA),13,13.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluoroheptanesulfonic acid (PFHpS),3.4,3.4,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorohexanoic acid (PFHxA),52,52.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorohexanesulfonic acid (PFHxS),96,96.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluoro-4-methoxybutanoic acid (PFMBA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluoro-3-methoxypropanoic acid (PFMPA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorononanoic acid (PFNA),2.1,2.1,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorononanesulfonic acid (PFNS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorooctanoic acid (PFOA),28,28.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorooctanesulfonic acid (PFOS),120,120.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorooctanesulfonamide (PFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluoropentanoic acid (PFPeA),37,37.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluoropentanesulfonic acid (PFPeS),13,13.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorotetradecanoic acid (PFTeDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluorotridecanoic acid (PFTrDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW82,2026-02-08 12:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-7,Perfluoroundecanoic acid (PFUnA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,3-Perfluoropropylpropanoic acid (3:3 FTCA),<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,"1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)",<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,3-Perfluoropentylpropanoic acid (5:3 FTCA),<7.0,,0,7.0,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,"1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)",<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,3-Perfluoroheptylpropanoic acid (7:3 FTCA),<7.0,,0,7.0,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,"1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)",<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Hexafluoropropylene Oxide Dimer Acid (HFPO-DA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,N-ethylperfluorooctane sulfonamide (NEtFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,N-ethylperfluorooctanesulfonamidoac etic acid (NEtFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE),<7.0,,0,7.0,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,"Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,N-methylperfluorooctane sulfonamide (NMeFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,N-methylperfluorooctanesulfonamidoa cetic acid (NMeFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,N-methylperfluorooctane sulfonamidoethanol (NMeFOSE),<7.0,,0,7.0,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorobutanoic acid (PFBA),11,11.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorobutanesulfonic acid (PFBS),2.0,2.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorodecanoic acid (PFDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorodecanesulfonic acid (PFDS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorododecanoic acid (PFDoA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorododecanesulfonic acid (PFDoS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluoroheptanoic acid (PFHpA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluoroheptanesulfonic acid (PFHpS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorohexanoic acid (PFHxA),3.0,3.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorohexanesulfonic acid (PFHxS),5.6,5.6,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluoro-4-methoxybutanoic acid (PFMBA),<1.4,,0,1.4,ng/L,,1
